"Country","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"United States of America","Girls",2016,9,137.8196159,137.1232829,138.5145648,0.353248713
"United States of America","Girls",2016,10,143.7895161,143.1336494,144.4420008,0.334211954
"United States of America","Girls",2016,11,149.9960774,149.3716605,150.6147302,0.320200933
"United States of America","Girls",2016,12,155.4292211,154.8204457,156.0488213,0.313938977
"United States of America","Girls",2016,13,159.1169029,158.506666,159.7252365,0.309841661
"United States of America","Girls",2016,14,161.2695641,160.6625267,161.8661158,0.30777567
"United States of America","Girls",2016,15,162.3637199,161.748844,162.9512529,0.309235252
"United States of America","Girls",2016,16,162.7590867,162.1341505,163.3691379,0.319470314
"United States of America","Girls",2016,17,162.7767281,162.1303087,163.4070949,0.32998714
"United States of America","Girls",2016,18,162.7721684,162.1250188,163.416499,0.332934508
"United States of America","Girls",2016,19,163.0433145,162.3005429,163.7963082,0.380039181
"United States of America","Girls",2017,5,113.2724647,112.1366923,114.4084195,0.582861591
"United States of America","Girls",2017,6,120.1091209,119.1176625,121.0928672,0.506486727
"United States of America","Girls",2017,7,126.2855698,125.3936455,127.196867,0.456672081
"United States of America","Girls",2017,8,132.1010135,131.2937718,132.935151,0.41986303
"United States of America","Girls",2017,9,137.8556052,137.1054612,138.6203651,0.388222745
"United States of America","Girls",2017,10,143.8331053,143.1227315,144.5508351,0.363736539
"United States of America","Girls",2017,11,150.0519899,149.3720643,150.720561,0.344810612
"United States of America","Girls",2017,12,155.49845,154.8510533,156.1398267,0.333785475
"United States of America","Girls",2017,13,159.1995065,158.5615886,159.8429052,0.327339316
"United States of America","Girls",2017,14,161.3637904,160.7279145,162.0010705,0.322746022
"United States of America","Girls",2017,15,162.4667344,161.8334114,163.0889115,0.322477915
"United States of America","Girls",2017,16,162.8627238,162.21378,163.5023814,0.331282743
"United States of America","Girls",2017,17,162.8814282,162.2195748,163.5356177,0.340470397
"United States of America","Girls",2017,18,162.8619323,162.1992885,163.5263853,0.343368156
"United States of America","Girls",2017,19,163.1174187,162.3646248,163.8896257,0.389972475
"United States of America","Girls",2018,5,113.298265,112.0296884,114.5784719,0.65691081
"United States of America","Girls",2018,6,120.1349578,119.0174729,121.2560103,0.574766869
"United States of America","Girls",2018,7,126.3128168,125.2980593,127.3430449,0.516390261
"United States of America","Girls",2018,8,132.1321336,131.2196574,133.0771214,0.470947972
"United States of America","Girls",2018,9,137.8887096,137.0628087,138.7448758,0.431350253
"United States of America","Girls",2018,10,143.8690946,143.0996315,144.6558311,0.399084271
"United States of America","Girls",2018,11,150.0955791,149.3590867,150.8265284,0.374662312
"United States of America","Girls",2018,12,155.5543625,154.8574481,156.2451095,0.358353175
"United States of America","Girls",2018,13,159.2687354,158.5920149,159.9447266,0.347127939
"United States of America","Girls",2018,14,161.446394,160.7748157,162.1128157,0.340129909
"United States of America","Girls",2018,15,162.5609608,161.8983488,163.2142522,0.337291898
"United States of America","Girls",2018,16,162.9657384,162.2853416,163.6421009,0.344237923
"United States of America","Girls",2018,17,162.9850653,162.2869828,163.6574491,0.352527736
"United States of America","Girls",2018,18,162.9666324,162.2722351,163.6473952,0.354349532
"United States of America","Girls",2018,19,163.2071825,162.4302404,163.9869345,0.400352494
"United States of America","Girls",2019,5,113.324139,111.8777037,114.7768574,0.738944791
"United States of America","Girls",2019,6,120.1607581,118.9090771,121.4405006,0.651574211
"United States of America","Girls",2019,7,126.3386537,125.1981759,127.5017287,0.584973479
"United States of America","Girls",2019,8,132.1593806,131.1339385,133.2135194,0.530544581
"United States of America","Girls",2019,9,137.9198297,136.9959602,138.8907325,0.482560245
"United States of America","Girls",2019,10,143.9021991,143.0518524,144.7863476,0.442331401
"United States of America","Girls",2019,11,150.1315685,149.3307067,150.9327997,0.409978912
"United States of America","Girls",2019,12,155.5979518,154.8488162,156.3475119,0.388030146
"United States of America","Girls",2019,13,159.324648,158.598777,160.0374147,0.371417298
"United States of America","Girls",2019,14,161.515623,160.8047592,162.2179938,0.359674473
"United States of America","Girls",2019,15,162.6435644,161.9551788,163.3358852,0.354223728
"United States of America","Girls",2019,16,163.0599647,162.3538122,163.7750263,0.358624251
"United States of America","Girls",2019,17,163.0880799,162.3654003,163.7953883,0.365459604
"United States of America","Girls",2019,18,163.0702695,162.3502341,163.775365,0.366967228
"United States of America","Girls",2019,19,163.3118826,162.5069857,164.1066655,0.410997385
